csvbase_row_id,Datum,Förmiddag / Eftermiddag,Skola / Grupp,Klass,Art,Element,Del,Sida,Region,Antal fragment,Vikt (g),Mĺtt (mm),Fusionering,Tandslitage ,Ĺlder,Kön,Weathering,Trampling,Gnag,Eldpĺverkan,Slaktspĺr,Bearbetning,Patologi,Kommentar,Övrigt,col26
2683,2024-10-14,FM,Norrevĺngskolan,Newton,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,Y,,,,"Gulbränt fragment, okänd art",,2683
2684,2024-10-14,FM,Norrevĺngskolan,Newton,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"<0,1",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2684
2685,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Obestämbart tandfragment,,2685
2686,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,G,,,,"Gulbränt fragment, okänd art",,2686
2687,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,5",,,,,,,,,G,,,,"Gulbränt revbensfragment, okänd art",,2687
2688,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,R,,,,"Rödbrunbränt fragment, okänd art",,2688
2689,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,2",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2689
2690,2024-10-12,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"1,2",,,,,,,,,W,,,,"Vitbränt fragment, okänd art",,2690
2691,2024-10-14,FM,Sallerupsskolan,5C,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,R,,,,"Rödbrunbränt fragment, okänd art",,2691
2692,2024-10-14,FM,Sallerupsskolan,5C,Däggdjur (Mammalia),Maxilla,Alveoli dentale,,Huvud,1,"1,1",,,,,,,,,R,,,,Rödbrunbränt käkfragment frĺn okänd art,,2692
2693,2024-10-14,FM,Sallerupsskolan,5C,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,2",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2693
2694,2024-10-14,FM,Sallerupsskolan,5C,Däggdjur (Mammalia),Obestämd,,,Okänd,6,"1,2",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2694
2695,2024-10-14,FM,Sallerupsskolan,5C,Däggdjur (Mammalia),Dentes,,,Tänder,2,"0,3",,,,,,,,,,,,,Obestämbara tandfragment,,2695
2696,2024-09-16,FM,Centralskolan,5,Svin (Sus sp.),Dens,PM4-,Dexter,Tänder,1,"2,8",,,d,,,,,,,,,,Fjärde premolar frĺn svin höger underkäke,,2696
2697,2024-09-16,FM,Centralskolan,5,Nötkreatur (Bos taurus),Radius,"Medial-proximal epifys, medial-proximal diafys",Dexter,Övre extremitet,1,"93,7",,F,,> 12-18 mĺ,,1,,,,"C, M, H",,,"Övre del av strĺlben frĺn nötkreatur. Skärspĺr, märgspaltad och kapad",,2697
2698,2024-09-16,FM,Centralskolan,5,Svin (Sus sp.),MC5,"Proximal epifys, diafys",Sinister,Nedre extremitet,1,"0,7",,Proximal: F; Distal: U,,< 2 ĺr,,,,,,,,,"Femte mellanhandsben, vänster, frĺn kulting",,2698
2699,2024-09-09,EM,Gullĺkraskolan,5A+B,Svin (Sus sp.),Dens,M,,Tänder,1,"0,4",,,,,,,,,,,,,Svinmolarfragment,,2699
2700,2024-09-09,EM,Gullĺkraskolan,5A+B,Svin (Sus sp.),Dens,M,,Tänder,1,"0,4",,,,,,,,,,,,,Svinmolarfragment,,2700
2701,2024-09-09,EM,Gullĺkraskolan,5A+B,Fĺr/get (Ovis/capra),Dens,PM3-,Dexter,Tänder,1,"0,5",,,,,,,,,,,,,Tredje premolar frĺn fĺr/gets höger underkäke,,2701
2702,2024-09-09,FM,Antonskolan Blekedamm,,Fĺr/get (Ovis/capra),Os temporale,Pars petrosa,Dexter,Huvud,1,"1,9",,,,,,,,,,,,,"Inre del av tinningsbenet frĺn fĺr/get, höger",,2702
2703,2024-09-09,FM,Antonskolan Blekedamm,,Fĺgel (Aves),Os longum,Diafys,,Okänd,1,"<0,1",,,,,,,,,,,,,"Rörbensfragment frĺn fĺgel, okänd art",,2703
2704,2024-09-09,FM,Antonskolan Blekedamm,,Fĺr/get (Ovis/capra),Dens,dPM2+,Dexter,Tänder,1,"0,6",,,,,,,,,,,,,Andra mjölkpremolar frĺn fĺr/gets höger överkäke,,2704
2705,2024-09-09,FM,Antonskolan Blekedamm,,Fĺgel (Aves),Phalange,,,Nedre extremitet,1,"0,1",,,,,,,,,,,,,"Falangfragment frĺn fĺgel, möjligen höna",,2705
2706,2024-09-09,FM,Antonskolan Blekedamm,,Fĺgel (Aves),Obestämd,,,Okänd,1,"0,1",,,,,,,,,,,,,Obestämbart fĺgelben,,2706
2707,2024-06-29,FM,Ark.utg.familj,,Fĺr/get (Ovis/capra),Os pubis,"Facies lunate acetabuli, ramus",Sinister,Bĺl,1,"3,4",,F,,,M,,,,,C,,,"Höftbensfragment frĺn fĺr/get, vänster. Hane, Skärspĺr",,2707
2708,2024-09-16,FM,Antonskolan Österäng,,Nötkreatur (Bos taurus),Femur,"Posterior-lateral diafys, fossa supracondylaris",Dexter,Övre extremitet,1,"31,9",,,,,,,,,,"C, M",,,"Lĺrbensfragment frĺn nötkreatur, höger. Skärspĺr, märgspaltad",,2708
2709,2024-05-06,EM,Mellanvĺngsskolan,5A+B,Fĺr/get (Ovis/capra),Patella,Komplett,Sinister,Övre extremitet,1,"2,8",,,,,,,,,,,,,Vänster knäskĺl frĺn fĺr/get,,2709
2710,2024-10-15,FM,Bjärnums skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,8",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2710
2711,2024-10-15,FM,Bjärnums skola,,Idisslare (Ruminantia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2711
2712,2024-10-15,FM,Röke skola,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,3",,,,,,,,,,,,,Obestämbart tandfragment,,2712
2713,2024-10-15,FM,Röke skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2713
2714,2024-10-15,FM,Röke skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2714
2715,2024-10-15,EM,Skrylleängskolan,,Däggdjur (Mammalia),Dentes,,,Tänder,5,"0,9",,,,,,,,,,,,,Obestämbara tandfragment,,2715
2716,2024-10-15,EM,Skrylleängskolan,,Svin (Sus sp.),Dentes,M,,Tänder,2,"0,5",,,,,,,,,,,,,Svinmolarfragment,,2716
2717,2024-10-15,EM,Skrylleängskolan,,Idisslare (Ruminantia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2717
2718,2024-10-15,EM,Skrylleängskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,Y,,,,"Gulbrända fragment, okänd art",,2718
2719,2024-10-15,EM,Skrylleängskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,5,"0,8",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2719
2720,2024-10-15,EM,Skrylleängskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,3",,,,,,,,,G,,,,"Grĺvitbrända fragment, okänd art",,2720
2721,2024-10-15,EM,Skrylleängskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,5",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2721
2722,2024-10-15,EM,Lund Waldorfskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,Y,,,,"Gulbränt fragment, okänd art",,2722
2723,2024-10-15,EM,Lund Waldorfskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"2,1",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2723
2724,2024-10-15,EM,Lund Waldorfskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,2",,,,,,,,,G,,,,"Grĺbrända fragment, okänd art",,2724
2725,2024-10-15,EM,Lund Waldorfskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,4",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2725
2726,2024-10-16,FM,Östraby skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,6",,,,,,,,,Y,,,,"Gulbrända fragment, okänd art",,2726
2727,2024-10-16,FM,Östraby skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,B,,,,"Svartbränt fragment, okänd art",,2727
2728,2024-10-16,FM,Östraby skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,2",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2728
2729,2024-10-16,FM,Östraby skola,,Däggdjur (Mammalia),Dentes,,,Tänder,2,"0,4",,,,,,,,,,,,,Obestämbara tandfragment,,2729
2730,2024-10-16,FM,Östraby skola,,Idisslare (Ruminantia),Dentes,,,Tänder,2,"2,2",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2730
2731,2024-10-16,FM,Älvdalsskolan,5D,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Obestämbart tandfragment,,2731
2732,2024-10-16,FM,Älvdalsskolan,5D,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,B,,,,"Svartbränt fragment, okänd art",,2732
2733,2024-10-16,FM,Älvdalsskolan,5D,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2733
2734,2024-10-16,FM,Älvdalsskolan,5D,Däggdjur (Mammalia),Obestämd,,,Okänd,4,"0,5",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2734
2735,2024-10-17,FM,Nils Holgerssonskolan,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,2",,,,,,,,,,,,,Obestämbart tandfragment,,2735
2736,2024-10-17,FM,Nils Holgerssonskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,4",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2736
2737,2024-10-17,FM,Nils Holgerssonskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"2,2",,,,,,,,,G,,,,"Grĺbrända fragment, okänd art",,2737
2738,2024-10-17,FM,Nils Holgerssonskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,4,"0,3",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2738
2739,2024-10-17,FM,Tryde Friskola,,Däggdjur (Mammalia),Dentes,,,Tänder,4,"0,7",,,,,,,,,,,,,Obestämbara tandfragment,,2739
2740,2024-10-17,FM,Tryde Friskola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,Y,,,,"Gulbränt fragment, okänd art",,2740
2741,2024-10-17,FM,Tryde Friskola,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"1,1",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2741
2742,2024-10-17,FM,Tryde Friskola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,1",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2742
2743,2024-10-17,FM,Tryde Friskola,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,3",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2743
2744,2024-10-19,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,5",,,,,,,,,,,Ja,,Fragment av tandplatta frĺn en sammansatt kam,,2744
2745,2024-10-19,FM,Ark.utg.familj,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Obestämbart tandfragment,,2745
2746,2024-10-19,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,3,,,,,,,,,R,,,,"Rödbrunbränt fragment, okänd art",,2746
2747,2024-10-19,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2747
2748,2024-10-21,FM,Maglehillsskolan,5B+C,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,9",,,,,,,,,R,,,,"Rödbrunbränt revbensfragment, okänd art",,2748
2749,2024-10-21,FM,Maglehillsskolan,5B+C,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"1,2",,,,,,,,,R,,,,"Rödbrunbränt fragment, okänd art",,2749
2750,2024-10-21,FM,Maglehillsskolan,5B+C,Däggdjur (Mammalia),Os longum,,,Okänd,1,"2,4",,,,,,,,,R,,,,"Rödbrunbränt rörbensfragment, okänd art",,2750
2751,2024-10-21,FM,Maglehillsskolan,5B+C,Däggdjur (Mammalia),Obestämd,,,Okänd,5,"0,6",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2751
2752,2024-10-21,FM,Maglehillsskolan,5B+C,Däggdjur (Mammalia),Obestämd,,,Okänd,10,"3,2",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2752
2753,2024-10-21,FM,Maglehillsskolan,5B+C,Svin (Sus sp.),Dens,Incisive-,,Tänder,1,"0,4",,,,,,,,,,,,,Framtandsfragment frĺn svins underkäke,,2753
2754,2024-10-21,FM,Maglehillsskolan,5B+C,Svin (Sus sp.),Dens,Incisive+,,Tänder,1,"1,4",,,,,,,,,,,,,Framtandsfragment frĺn svins överkäke,,2754
2755,2024-10-21,FM,Maglehillsskolan,5B+C,Svin (Sus sp.),Dens,M,,Tänder,2,"0,7",,,,,,,,,,,,,Svinmolarfragment,,2755
2756,2024-10-21,EM,Eden skolan,,Svin (Sus sp.),Dens,Incisive-,,Tänder,1,"0,4",,,,,,,,,,,,,Framtandsfragment frĺn svins underkäke,,2756
2757,2024-10-21,EM,Eden skolan,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Obstämbart tandfragment,,2757
2758,2024-10-21,EM,Eden skolan,,Nötkreatur (Bos taurus),Dens,M,,Tänder,1,"2,5",,,,,,,,,,,,,Molarfragment frĺn nötkreatur,,2758
2759,2024-10-21,EM,Eden skolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,4,"0,9",,,,,,,,,G,,,,"Grĺvitbrända fragment, okänd art",,2759
2760,2024-10-21,EM,Eden skolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2760
2761,2024-10-21,EM,Eden skolan,,Sork (Microtus),Humerus,"Diafys, distal epifys",Sinister,Övre extremitet,1,"0,1",,Proximal: U; Distal: F,,,,,,,,,,,Vänster överarmsben frĺn subadult sork,,2761
2762,2024-10-22,FM,Färlöv skolan,,Däggdjur (Mammalia),Mandibula,Corpus,,Huvud,1,"7,6",,,,,,1,,,,,,,"Underkäksfragment frĺn större däggdjur, sannolikt nötkreatur",,2762
2763,2024-10-22,FM,Färlöv skolan,,Däggdjur (Mammalia),Os longum,,,Okänd,1,"0,5",,,,,,,,,Y,,,,"Gulbränt rörbensfragment, okänd art",,2763
2764,2024-10-22,FM,Färlöv skolan,,Däggdjur (Mammalia),Os longum,,,Okänd,1,"2,4",,,,,,,,,Y,M,,,"Gulbränt märgspaltad rörbensfragment, okänd art",,2764
2765,2024-10-22,FM,Färlöv skolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,8",,,,,,,,,B,,,,"Svartbränt fragment, okänd art",,2765
2766,2024-10-22,FM,Färlöv skolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,5",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2766
2767,2024-10-22,FM,Färlöv skolan,,Idisslare (Ruminantia),Dentes,,,Tänder,2,"0,8",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2767
2768,2024-10-22,FM,Färlöv skolan,,Svin (Sus sp.),Dens,PM,,Tänder,1,"0,4",,,,,,,,,,,,,Svinpremolarfragment,,2768
2769,2024-10-22,FM,Furutorpskolan,5A,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"1,1",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2769
2770,2024-10-22,EM,Dösjebroskolan,,Idisslare (Ruminantia),Dentes,,,Tänder,3,"1,2",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2770
2771,2024-10-22,EM,Dösjebroskolan,,Fĺgel (Aves),Obestämd,,,Okänd,1,"0,3",,,,,,,,,R,,,,"Rödbrunbränt fragment, okänd art. Fĺgel",,2771
2772,2024-10-22,EM,Dösjebroskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"1,7",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2772
2773,2024-10-22,EM,Dösjebroskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,7",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2773
2774,2024-10-22,EM,Barsebäck Montessori,,Däggdjur (Mammalia),Dentes,,,Tänder,5,"0,6",,,,,,,,,,,,,Obestämbara tandfragment,,2774
2775,2024-10-22,EM,Barsebäck Montessori,,Nötkreatur (Bos taurus),Dens,M,,Tänder,1,"0,7",,,,,,,,,,,,,Molarfragment frĺn nötkreatur,,2775
2776,2024-10-22,EM,Barsebäck Montessori,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"3,6",,,,,,,,,Y,,,,"Gulbrända fragment, okänd art",,2776
2777,2024-10-22,EM,Barsebäck Montessori,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,2",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,2777
2778,2024-10-22,EM,Barsebäck Montessori,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,G,,,,"Grĺvitbränt fragment, okänd art",,2778
2779,2024-10-22,EM,Barsebäck Montessori,,Däggdjur (Mammalia),Obestämd,,,Okänd,5,"0,8",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2779
2780,2024-10-23,FM,Löderups skola,,Däggdjur (Mammalia),Dentes,,,Tänder,2,"0,2",,,,,,,,,,,,,Obestbämbara tandfragment,,2780
2781,2024-10-23,FM,Löderups skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,2",,,,,,,,,B,,,,"Svartbränt fragment, okänd art",,2781
2782,2024-10-23,FM,Löderups skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,4",,,,,,,,,G,,,,"Grĺvitbrända fragment, okänd art",,2782
2783,2024-10-23,FM,Löderups skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,8,"0,6",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2783
2784,2024-10-23,FM,Löderups skola,,Hjortdjur (Cervidae),Cornu,,,Huvud,1,"1,1",,,,,,,,,B,,,,Svartsvedd hornfragment frĺn hjortdjur,,2784
2785,2024-10-23,FM,Löderups skola,,Hjortdjur (Cervidae),Cornu,,,Huvud,1,"2,9",,,,,,,,,B,,,,Svartsvedd hornfragment frĺn hjortdjur,,2785
2786,2024-10-23,FM,Löderups skola,,Människa (Homo sapiens),Dens,dPM2+,Dexter,Tänder,1,"0,5",,,,,,,,,,,,,"Mjölktand frĺn människa, andra premolar. Misstänker höger överkäke. Relativt nedsliten",,2786
2787,2024-10-23,FM,Borrby skola,,Däggdjur (Mammalia),Dentes,,,Tänder,4,"0,6",,,,,,,,,,,,,Obetämbara tandfragment,,2787
2788,2024-10-23,FM,Borrby skola,,Idisslare (Ruminantia),Dens,,,Tänder,1,"0,1",,,,,,,,,,,,,Tandfragment frĺn idisslare,,2788
2789,2024-10-23,FM,Borrby skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,2,2,,,,,,,,,G,,,,"Grĺvitbrända fragment, okänd art",,2789
2790,2024-10-23,FM,Borrby skola,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,2790
2791,2024-10-01,FM,Enebackeskolan,5A+B,Däggdjur (Mammalia),Os sesamoideum,Komplett,,Nedre extremitet,1,"0,1",,,,,,,,,W,,,,Obestämbart sesamben. Vitbränd. Fĺr/get eller svin.,Möjligt bestämbar,2791
2792,2024-09-23,FM,Stehagskolan,5A+B,Nötkreatur (Bos taurus),Os sesamoideum,Komplett,,Nedre extremitet,1,"0,7",,,,,,,,,,,,,Sesamben frĺn nötkreatur,,2792
2793,2024-09-23,FM,Stehagskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,7",,U,,,,,,,,,,,Obestämbart fragment. Ej fusionerad ledyta,,2793
2794,2024-09-24,FM,Västra skolan,5A+B,Partĺig hovdjur (Artiodactyla),Metapod,Distal epifys,,Nedre extremitet,1,"1,6",,U,,,,,,,,,,,"Obestämbar mellanhand/fots ledyta frĺn partĺigt djur. Liten ko, stor gris?",,2794
2795,2024-09-17,EM,Fäladsskolan,13B+D,Partĺig hovdjur (Artiodactyla),Tibia,Distal epifys,,Övre extremitet,1,"4,4",,F,,,,,,,B,H,,,Svartbränt och kapad skenbenfragment frĺn okänd art. Troligen nötkreatur men kunde ej bekräfta,Möjligt bestämbar,2795
2796,2024-09-24,EM,Gunnesboskolan,13A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"2,4",,,,,,,,,,,,,Obestämbart fragment frĺn okänd art. Misstänker astragalus.,,2796
2797,2024-09-28,FM,Ark.utg.familj,,Däggdjur (Mammalia),Calcaneus,Tuber calcanei,,Nedre extremitet,1,"0,8",,U,,,,,,,,,,,"Bakre del av hälben frĺn ung däggdjur. Misstänker svin, kan ej bekräfta",,2797
2798,2024-09-11,FM,Sĺnnarpskolan,5A+C,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"7,2",,,,,,,,,,,,,Obestämbart fragment frĺn däggdjur,,2798
2799,2024-09-02,FM,Parkskolan,5A+B,Däggdjur (Mammalia),Vertebrae,Corpus,,Bĺl,1,"2,8",,U,,,,,,,,H,,,"Obestämbart kotfragment, kapad",,2799
2800,2024-09-02,FM,Parkskolan,5A+B,Däggdjur (Mammalia),Vertebrae,"Processus articularis, processus spinosus",,Bĺl,1,"0,5",,,,,,,,,,,,,Kotfragment frĺn medelstor/mindre däggdjur. Möjligen katt eller liten hunddjur,Möjligt bestämbar,2800
2801,2024-09-02,FM,Parkskolan,5A+B,Fĺr/get (Ovis/capra),Dens,M1+,Dexter,Tänder,1,1,,,,,,,,,,,,,Första molar frĺn fĺr/get högra överkäke,,2801
2802,2024-09-02,FM,Parkskolan,5A+B,Svin (Sus sp.),Dens,PM1+,Dexter,Tänder,1,"0,7",,,,,,,,,,,,,Första premolar frĺn svin högra överkäke,,2802
2803,2024-09-02,FM,Parkskolan,5A+B,Fĺr/get (Ovis/capra),Dens,PM,,Tänder,1,"0,5",,,,,,,,,,,,,Premolarfragment frĺn fĺr/get,,2803
2804,2024-09-05,FM,Snapphaneskolan,5A+C,Däggdjur (Mammalia),Scapula,"Fossa subscapularis, spina scapulae",,Övre extremitet,1,"2,9",,,,,,,,,B,,,,Svartbränt skulderbladsfragment okänd art. Möjligen svin,,2804
2805,2024-09-05,FM,Snapphaneskolan,5A+C,Fĺgel (Aves),Vertebrae,"Corpus, arcus",,Bĺl,1,"0,9",,,,,,,,,,,,,"Kotfragment frĺn fĺgel, okänd art",,2805
2806,2024-09-05,FM,Snapphaneskolan,5A+C,Fĺr/get (Ovis/capra),Dens,M1-,Sinister,Tänder,1,"0,9",,,F,,,,,,,,,,Första molar frĺn fĺr/get vänster underkäke,,2806
2807,2024-09-09,FM,Fjälkestads skola,,Fĺr/get (Ovis/capra),Os sesamoideum,Komplett,,Nedre extremitet,1,"0,2",,,,,,,,,,,,,Sesamben frĺn fĺr/get,,2807
2808,2024-09-02,EM,Lerbäckskolan,13A+B,Däggdjur (Mammalia),Maxilla,"Dens, alveoli dentale",,Tänder,1,"1,8",,,,,,,,,,,,,Överkäksfragment frĺn okänd art. Misstänker svin,,2808
2809,2024-09-02,EM,Lerbäckskolan,13A+B,Fĺr/get (Ovis/capra),Costa,Corpus,,Bĺl,1,"0,7",,,,,,,,,,,,,Revbensfragment frĺn fĺr/get,,2809
2810,2024-09-02,EM,Lerbäckskolan,13A+B,Partĺig hovdjur (Artiodactyla),Metapod,"Proximal epifys, proximal diafys",,Nedre extremitet,1,"3,2",,F,,,,,,,,,,,Obestämbar mellanhand/fots ledyta frĺn partĺigt djur. Misstänker nötkreatur,,2810
2811,2024-05-06,EM,Mellanvĺngsskolan,5A+B,Fĺgel (Aves),Os longum,,,Okänd,1,"0,1",,,,,,,,,,,,,"Rörbensfragment frĺn fĺgel, okänd art",,2811
2812,2024-09-04,FM,Prästavĺngsskolan,5A,Fĺr/get (Ovis/capra),Dens,dPM2+,Dexter,Tänder,1,"0,4",,,,,,,,,,,,,Andra mjölkpremolar frĺn fĺr/gets höger överkäke,,2812
2813,2024-09-04,FM,Prästavĺngsskolan,5A,Fĺr/get (Ovis/capra),Dens,Incisive,,Tänder,1,"0,1",,,,,,,,,,,,,Framtandsfragment frĺn fĺr/get,,2813
2814,2024-09-04,FM,Prästavĺngsskolan,5A,Fĺr/get (Ovis/capra),Radius,"Proximal epifys, diafys",Sinister,Övre extremitet,1,"8,5",,F,,> 10 mĺ,,,,,,,,,"Strĺlbensfragment frĺn fĺr/get, vänster. Ung individ",,2814
2815,2024-09-04,FM,Prästavĺngsskolan,5A,Svin (Sus sp.),Vertebrae cervicale,"Arcus vertebrae, processus articularis craniale, processus articularis caudale",,Bĺl,1,3,,,,,,,,,,,,,Halskotfragment frĺn svin. Osäker exakt kota.,,2815
2816,2024-09-03,FM,Kulltorpskolan,5A+B,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"2,8",,,,,,,,,,,,,"Obestämbart revbensfragment, troligtvis nötkreatur",,2816
2817,2024-09-03,FM,Kulltorpskolan,5A+B,Däggdjur (Mammalia),Coxae,Facies lunate acetabuli,,Övre extremitet,1,"2,2",,,,,,,,,,,,,Höftbensfragment frĺn okänd art. Misstänker fĺr/get,,2817
2818,2024-09-03,FM,Kulltorpskolan,5A+B,Däggdjur (Mammalia),Phalange proximale,Proximal diafys,,Nedre extremitet,1,"0,8",,U,,?,,,,,,,,,"Obestämbart fingerben frĺn ung individ, misstänker svin",,2818
2819,2024-09-03,FM,Kulltorpskolan,5A+B,Däggdjur (Mammalia),Vertebrae,Arcus vertebrae,,Bĺl,1,"2,8",,,,,,,,,,H,,,"Obestämbart kotfragment, kapad",,2819
2820,2024-09-03,FM,Kulltorpskolan,5A+B,Fĺr/get (Ovis/capra),Dens,PM2-,Dexter,Tänder,1,"0,2",,,,,,,,,,,,,Andra premolar frĺn fĺr/gets höger underkäke,,2820
2821,2024-09-03,FM,Kulltorpskolan,5A+B,Fĺgel (Aves),Phalange proximale pedis,Komplett,,Nedre extremitet,1,"0,2",,,,,,,,,,,,,"Falang frĺn fĺgel, osäker art och specifik falang",,2821
2822,2024-10-08,EM,Mĺrtenskolan,13M,Svin (Sus sp.),MC2,Distal diafys,Dexter,Nedre extremitet,1,"0,6",,Distal: U,,< 2 ĺr,,,,,W,,,,"Andra mellanhandsbenet frĺn svin, höger. Vitbränt. Ung individ",,2822
